Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
804.167,22.7,-0.18,24.3,6,2744,73
804.196,22.4,0.07,24.1,6,2750,73
804.208,22.4,-0.06,24.1,6,2751,73
804.22,22.4,-0.18,24.1,6,2750,73
804.24,22.4,-0.34,24.1,6,2752,73
804.255,22.4,-0.27,23.8,6,2752,73
804.266,22.4,-0.25,23.8,6,2749,73
804.289,22.4,-0.13,23.8,6,2753,73
804.301,22,0.04,23.8,6,2752,73
804.313,22,0.18,23.8,6,2750,73
804.325,21.6,0.06,23.6,6,2752,73
804.352,21.6,-0.2,23.6,6,2754,73
804.368,21.6,-0.25,23.8,6,2752,73
804.379,21.2,-0.23,23.8,6,2754,73
804.402,21.2,-0.19,23.8,6,2752,73
804.404,21.2,-0.11,23.8,6,2752,73
804.416,21.2,-0.01,23.8,6,2752,73
804.428,21.2,0.08,23.8,6,2756,73
804.45,21.2,-0.03,23.8,6,2756,73
804.467,21.2,-0.34,23.8,6,2753,73
804.481,20.8,-0.33,24.1,6,2754,73
804.508,20.8,-0.36,24.1,6,2756,73
804.52,20.8,-0.32,24.1,6,2758,73
804.533,20.8,-0.08,24.1,6,2756,73
804.555,20.8,0.02,23.8,6,2758,73
804.567,20.8,-0.06,24.1,6,2760,74
804.592,20.4,-0.24,24.3,6,2757,74
804.604,20.4,-0.44,24.5,6,2757,74
804.616,20.4,-0.42,24.5,6,2756,74
804.644,20.4,-0.36,24.5,6,2765,74
804.656,20.4,-0.27,24.5,6,2765,74
804.678,20.4,-0.11,24.5,6,2761,74
804.69,20.4,-0.12,24.3,6,2760,74
804.712,20.4,-0.44,24.5,6,2758,74
804.724,20.4,-0.5,24.5,6,2763,74
804.753,20.4,-0.52,24.5,6,2760,74
804.764,20.4,-0.47,24.5,6,2760,74
804.779,20.4,-0.33,24.5,6,2760,74
804.802,20.4,-0.16,24.5,6,2761,74
804.818,20.4,-0.24,24.5,6,2761,74
804.833,20.4,-0.52,24.8,6,2761,74
804.845,20.4,-0.56,24.8,6,2762,74
804.872,20.4,-0.54,24.8,6,2765,74
804.892,20.4,-0.53,24.8,6,2770,74
804.904,20.8,-0.33,24.8,6,2766,74
804.916,20.8,-0.25,24.8,6,2765,74
804.928,20.8,-0.15,24.5,6,2763,74
804.94,20.8,-0.3,24.5,6,2761,74
804.963,20.8,-0.4,24.8,6,2767,74
804.974,20.8,-0.56,24.8,6,2772,74
804.986,20.8,-0.54,24.8,6,2770,74
805.012,20.4,-0.5,24.8,6,2764,74
805.036,20.4,-0.29,24.8,6,2761,74
805.047,20.4,-0.2,24.5,6,2767,74
805.06,20.4,-0.16,24.3,6,2772,74
805.082,20.4,-0.32,24.5,6,2771,74
805.095,20.4,-0.53,24.8,6,2768,74
805.107,20.4,-0.57,24.8,6,2765,74
805.129,20.4,-0.54,24.8,6,2767,74
805.141,20.4,-0.53,24.8,6,2772,74
805.153,20.4,-0.45,24.5,6,2773,74
805.187,20.4,-0.21,24.5,6,2775,74
805.199,20.4,-0.12,24.5,6,2771,74
805.211,20.4,-0.35,24.8,6,2770,74
805.223,20.4,-0.59,24.8,6,2770,74
805.247,20.4,-0.61,24.8,6,2774,74
805.259,20.4,-0.55,24.8,6,2774,74
805.272,20.4,-0.55,24.8,6,2774,74
805.295,20.4,-0.35,24.8,6,2770,74
805.309,20,-0.28,24.5,6,2767,74
805.332,20,-0.36,24.5,6,2770,74
805.356,20,-0.5,24.5,6,2774,74
805.368,20,-0.64,24.8,6,2778,74
805.382,20,-0.6,24.8,6,2777,74
805.394,20,-0.58,24.8,6,2774,74
805.406,20,-0.53,24.8,6,2773,74
805.428,20,-0.38,24.8,6,2774,74
805.44,20,-0.25,24.5,6,2772,74
805.462,20,-0.36,24.5,6,2774,74
805.474,20,-0.48,24.5,6,2777,74
805.49,20,-0.62,24.8,6,2779,74
805.516,19.6,-0.64,24.8,6,2779,74
805.527,19.6,-0.63,24.8,6,2776,74
805.552,19.6,-0.59,24.8,6,2773,74
805.564,19.6,-0.39,24.8,6,2776,74
805.577,19.6,-0.31,24.8,6,2779,74
805.6,19.6,-0.37,24.8,6,2779,74
805.614,19.6,-0.68,25,6,2775,74
805.636,19.6,-0.68,25,6,2782,74
805.648,19.6,-0.68,25,6,2779,74
805.66,19.6,-0.64,25,6,2781,74
805.683,19.6,-0.58,25,6,2777,74
805.705,19.6,-0.37,25,6,2775,74
805.717,19.6,-0.34,25,6,2777,74
805.729,19.6,-0.44,25,6,2777,74
805.762,19.2,-0.66,25,6,2783,74
805.775,19.2,-0.71,25.2,6,2783,75
805.793,19.2,-0.71,25.5,6,2781,75
805.814,19.2,-0.72,25.5,6,2779,75
805.819,19.2,-0.68,25.5,6,2781,75
805.846,19.2,-0.46,25.5,6,2782,75
805.868,19.2,-0.39,25.2,6,2783,75
805.88,19.2,-0.69,25.5,6,2788,75
805.892,19.2,-0.76,25.5,6,2784,75
805.914,19.2,-0.78,25.7,6,2779,75
805.937,19.2,-0.79,25.7,6,2778,75
805.952,19.2,-0.69,25.5,6,2782,75
805.968,19.2,-0.58,25.5,6,2783,75
805.98,19.2,-0.51,25.5,6,2785,75
805.992,18.8,-0.44,25.5,6,2787,75
806.004,18.8,-0.54,25.5,6,2785,75
806.028,18.8,-0.66,25.5,6,2781,75
806.04,18.8,-0.83,25.7,6,2783,75
806.062,18.8,-0.88,25.7,6,2786,75
806.074,18.8,-0.82,25.7,6,2787,75
806.089,18.8,-0.76,25.5,6,2790,75
806.112,18.8,-0.55,25.5,6,2789,75
806.132,18.4,-0.49,25.5,6,2786,75
806.147,18.4,-0.58,25.5,6,2783,75
806.173,18.4,-0.85,25.7,6,2785,75
806.185,18,-0.96,25.7,6,2789,75
806.197,18,-0.93,26,6,2788,75
806.222,17.6,-0.94,26,6,2786,75
806.229,17.6,-0.86,26,6,2787,75
806.261,17.3,-0.75,26,6,2787,75
806.269,17.3,-0.72,26,6,2790,75
806.284,16.9,-0.82,26,6,2791,75
806.304,16.5,-1.13,26.2,6,2788,75
806.318,16.5,-1.21,26.7,6,2786,75
806.345,16.1,-1.23,26.7,6,2785,75
806.357,16.1,-1.26,26.9,6,2789,75
806.369,16.1,-1.22,26.9,6,2793,75
806.395,16.1,-1.19,26.9,6,2789,75
806.399,16.1,-1.05,26.9,6,2791,75
806.412,16.1,-1.05,27.1,6,2791,75
806.446,16.1,-1.11,27.1,6,2788,75
806.467,16.1,-1.46,27.4,6,2791,75
806.479,16.1,-1.48,27.6,6,2787,75
806.491,16.1,-1.47,27.6,6,2788,75
806.503,16.1,-1.38,27.6,6,2794,75
806.518,16.1,-1.31,27.6,6,2793,75
806.53,16.1,-1.24,27.6,6,2788,75
806.557,16.1,-1.12,27.6,6,2791,75
806.568,15.7,-1.14,27.6,6,2793,75
806.58,15.7,-1.42,27.9,6,2792,75
806.604,15.7,-1.5,28.1,6,2792,75
806.627,15.3,-1.61,28.3,6,2790,75
806.639,15.3,-1.55,28.3,6,2793,75
806.662,14.9,-1.6,28.6,6,2790,75
806.666,14.9,-1.45,28.6,6,2789,75
806.678,14.9,-1.44,28.8,6,2792,75
806.7,14.9,-1.41,28.8,6,2795,75
806.712,14.9,-1.54,29.1,6,2792,75
806.724,14.9,-1.66,29.3,6,2791,75
806.746,14.9,-1.89,29.5,6,2793,75
806.764,14.9,-1.91,29.8,6,2796,75
806.776,15.3,-1.89,29.8,6,2793,75
806.792,15.3,-1.86,29.8,6,2794,75
806.804,15.3,-1.79,29.8,6,2797,75
806.816,15.3,-1.65,29.8,6,2794,75
806.838,15.3,-1.62,29.5,6,2794,75
806.862,15.3,-1.65,29.5,6,2795,75
806.886,15.3,-1.93,29.8,6,2797,75
806.891,15.3,-1.99,30,6,2797,75
806.903,15.3,-2.01,30,6,2798,75
806.93,15.3,-2.02,30,6,2795,75
806.943,14.9,-1.92,30,6,2792,75
806.976,14.9,-1.84,30,6,2793,75
806.996,14.9,-1.7,29.8,6,2794,75
807.008,14.9,-1.81,29.8,6,2799,75
807.02,14.9,-2.08,30.2,6,2796,75
807.032,14.9,-2.14,30.5,6,2797,75
807.054,14.9,-2.17,30.5,6,2795,75
807.066,14.9,-2.18,30.5,6,2796,75
807.09,14.9,-2.18,30.5,6,2798,75
807.103,14.9,-1.95,30.5,6,2792,75
807.115,14.9,-1.9,30.5,6,2794,75
807.128,14.9,-1.78,30.2,6,2798,75
807.151,15.3,-1.95,30.2,6,2801,75
807.169,14.9,-2.14,30.5,6,2798,75
807.198,14.9,-2.18,30.7,6,2797,75
807.21,14.9,-2.14,30.5,6,2796,75
807.224,14.9,-2.09,30.5,6,2795,75
807.247,14.9,-1.93,30.5,6,2795,75
807.258,14.9,-1.88,30.2,6,2797,75
807.271,14.9,-1.82,30.2,6,2796,75
807.288,14.9,-1.84,30.2,6,2795,75
807.309,14.9,-1.98,30.5,6,2797,75
807.321,15.3,-2.12,30.7,6,2794,75
807.354,15.3,-2.16,30.5,6,2799,75
807.366,15.3,-2.18,30.7,6,2795,75
807.392,14.9,-2.08,30.5,6,2798,75
807.404,14.9,-1.95,30.5,6,2799,75
807.416,15.3,-1.87,30.5,6,2800,75
807.443,15.3,-1.82,30.2,6,2803,75
807.455,15.3,-1.98,30.2,6,2796,75
807.467,15.3,-2.17,30.5,6,2799,75
807.479,15.3,-2.19,30.5,6,2803,75
807.512,15.3,-2.2,30.5,6,2800,75
807.524,15.3,-2.16,30.5,6,2801,75
807.543,15.3,-2.01,30.5,6,2801,75
807.555,15.3,-1.91,30.2,6,2798,75
807.567,14.9,-1.84,30.2,6,2798,75
807.579,14.9,-1.81,30.2,6,2800,75
807.602,14.9,-2,30.2,6,2800,75
807.625,14.9,-2.12,30.5,6,2798,75
807.629,14.9,-2.16,30.7,6,2795,75
807.641,14.9,-2.2,30.7,6,2798,75
807.655,14.9,-2.16,30.5,6,2803,75
807.677,14.9,-2.15,30.5,6,2802,75
807.708,14.9,-1.96,30.5,6,2800,75
807.72,14.9,-1.91,30.5,6,2803,75
807.732,15.3,-1.84,30.2,6,2801,75
807.754,15.3,-1.94,30.2,6,2803,75
807.783,15.3,-2.22,30.5,6,2800,75
807.795,15.3,-2.23,30.5,6,2803,75
807.807,14.9,-2.23,30.5,6,2804,75
807.819,15.3,-2.18,30.5,6,2802,75
807.831,14.9,-2.05,30.5,6,2804,75
807.851,15.3,-1.95,30.5,6,2800,75
807.864,14.9,-1.84,30.2,6,2800,75
807.879,14.9,-1.83,30.2,6,2797,75
807.917,14.9,-2.05,30.2,6,2799,75
807.932,14.9,-2.19,30.5,6,2801,75
807.946,14.9,-2.24,30.5,6,2804,75
807.958,14.9,-2.17,30.5,6,2804,75
807.972,15.3,-2.16,30.7,6,2800,75
807.984,14.9,-2.09,30.5,6,2803,75
808.006,14.9,-1.98,30.7,6,2801,75
808.022,14.9,-1.81,30.5,6,2801,75
808.039,14.9,-1.83,30.2,6,2804,75
808.052,14.9,-1.95,30.5,6,2801,75
808.079,14.9,-2.16,30.5,6,2803,75
808.083,14.9,-2.21,30.7,6,2799,75
808.105,14.9,-2.26,30.7,6,2801,75
808.117,14.9,-2.23,30.7,6,2800,75
808.14,14.9,-2.08,30.7,6,2801,75
808.153,14.9,-2,30.7,6,2799,75
808.166,14.9,-1.89,30.5,6,2803,75
808.188,14.9,-1.96,30.7,6,2803,75
808.2,14.9,-2.06,30.7,6,2805,75
808.212,14.9,-2.19,30.7,6,2802,75
808.234,15.3,-2.26,31,6,2804,75
808.246,15.3,-2.27,31,6,2801,75
808.258,15.3,-2.21,30.7,6,2805,75
808.28,15.3,-2.2,30.7,6,2806,75
808.302,14.9,-2.01,30.7,6,2804,75
808.324,14.9,-1.95,30.7,6,2800,75
808.336,14.9,-1.86,30.5,6,2804,75
808.348,14.9,-2.04,30.7,6,2804,75
808.372,14.9,-2.19,31,6,2802,75
808.397,14.9,-2.23,31,6,2806,75
808.402,14.9,-2.22,31,6,2803,75
808.415,14.9,-2.21,31,6,2804,75
808.443,14.9,-2.11,31,6,2800,75
808.455,14.9,-1.95,31,6,2805,75
808.478,14.9,-1.89,30.7,6,2804,75
808.49,14.9,-1.92,30.7,6,2803,75
808.514,14.9,-2.06,31,6,2800,75
808.526,14.9,-2.22,31.2,6,2798,75
808.552,14.9,-2.29,31.2,6,2802,75
808.564,14.9,-2.24,31.2,6,2804,75
808.579,14.9,-2.26,31.2,6,2807,75
808.602,14.9,-2.11,31.4,6,2801,75
808.622,14.9,-1.98,31.4,6,2798,75
808.634,14.9,-2.01,31.2,6,2803,75
808.668,14.9,-2.06,31.2,6,2806,75
808.682,14.9,-2.33,31.4,6,2805,75
808.694,14.9,-2.35,31.7,6,2801,75
808.728,14.9,-2.37,31.7,6,2802,75
808.74,14.9,-2.23,31.4,6,2805,75
808.767,14.9,-2.15,31.4,6,2808,75
808.772,14.9,-2.08,31.4,6,2807,75
808.784,14.9,-2.06,31.4,6,2805,75
808.813,14.9,-2.18,31.7,6,2803,75
808.824,14.9,-2.39,31.9,6,2803,75
808.836,14.9,-2.47,31.7,6,2806,75
808.849,14.9,-2.43,31.7,6,2808,75
808.872,14.9,-2.45,31.7,6,2805,75
808.89,14.5,-2.4,31.7,6,2805,75
808.902,14.5,-2.32,31.7,6,2806,75
808.914,14.5,-2.16,31.7,6,2800,75
808.938,14.5,-2.13,31.4,6,2804,75
808.95,14.5,-2.17,31.4,6,2804,75
808.962,14.5,-2.32,31.7,6,2807,75
808.974,14.5,-2.5,31.9,6,2805,75
809.002,14.5,-2.53,31.9,6,2804,75
809.014,14.5,-2.55,31.9,6,2807,75
809.036,14.5,-2.45,31.9,6,2804,75
809.06,14.5,-2.42,31.7,6,2808,75
809.072,14.5,-2.23,31.7,6,2806,75
809.084,14.5,-2.12,31.4,6,2805,75
809.096,14.5,-2.21,31.4,6,2809,75
809.118,14.5,-2.4,31.7,6,2809,75
809.134,14.5,-2.54,31.9,6,2808,75
809.156,14.5,-2.56,31.9,6,2807,75
809.184,14.5,-2.57,31.9,6,2803,75
809.196,14.1,-2.49,31.9,6,2806,75
809.223,14.1,-2.45,31.9,6,2805,75
809.245,13.7,-2.29,31.9,6,2805,75
809.249,13.7,-2.3,31.9,6,2806,75
809.263,13.3,-2.43,32.1,6,2805,75
809.293,13.3,-2.71,32.6,6,2804,75
809.326,13.3,-2.87,33.1,6,2804,75
809.338,13.3,-2.84,33.1,6,2806,75
809.35,13.3,-2.83,33.3,6,2804,75
809.372,12.9,-2.69,33.1,6,2804,75
809.386,12.9,-2.61,33.1,6,2804,75
809.4,12.9,-2.63,33.3,6,2806,75
809.423,12.9,-2.82,33.3,6,2806,75
809.446,12.9,-2.97,33.6,6,2806,75
809.458,12.9,-3.03,33.8,6,2804,75
809.47,12.5,-3.06,33.8,6,2803,75
809.496,12.5,-3.05,34.1,6,2801,75
809.501,12.2,-3,34.1,6,2804,75
809.513,12.2,-2.92,34.1,6,2799,75
809.548,12.2,-2.88,34.1,6,2801,75
809.562,12.2,-2.97,34.3,6,2801,75
809.584,12.2,-3.12,34.8,6,2802,75
809.596,11.8,-3.34,34.8,6,2800,75
809.608,11.8,-3.41,34.8,6,2804,75
809.632,12.2,-3.42,34.8,6,2807,75
809.658,12.2,-3.42,34.8,6,2807,75
809.663,12.2,-3.35,34.8,6,2804,75
809.674,12.2,-3.2,35,6,2805,75
809.701,11.8,-3.14,35,6,2806,75
809.724,11.8,-3.29,35,6,2804,75
809.75,11.8,-3.41,35,6,2804,75
809.774,11.8,-3.5,35,6,2805,75
809.778,11.4,-3.5,35.2,6,2803,75
809.79,11.4,-3.49,35.5,6,2802,75
809.805,11,-3.44,35.5,6,2798,75
809.827,11,-3.39,35.7,6,2803,75
809.852,11,-3.32,36,6,2802,75
809.868,11,-3.34,36,6,2802,75
809.879,11,-3.63,36.2,6,2800,75
809.902,11,-3.69,36.2,6,2799,75
809.904,11,-3.73,36.4,6,2802,75
809.915,11,-3.77,36.4,6,2800,75
809.947,11,-3.78,36.4,6,2800,75
809.959,11,-3.72,36.4,6,2804,75
809.984,11,-3.59,36.7,6,2804,75
809.988,11,-3.5,36.7,6,2798,75
810,10.6,-3.5,36.9,6,2799,75
810.016,10.6,-3.62,36.9,6,2800,75
810.038,10.2,-3.84,36.9,6,2801,75
810.06,10.2,-3.91,37.1,6,2800,75
810.072,10.2,-3.95,37.4,6,2802,75
810.088,10.2,-4.01,37.4,6,2798,75
810.11,10.2,-3.95,37.4,6,2797,75
810.123,10.6,-3.9,37.4,6,2802,75
810.147,10.6,-3.87,37.6,6,2800,75
810.159,10.6,-3.88,37.6,6,2800,75
810.171,10.6,-3.99,37.6,6,2802,75
810.186,10.2,-4.15,37.9,6,2802,75
810.198,10.2,-4.17,37.9,6,2799,75
810.224,10.2,-4.19,37.9,6,2796,75
810.236,10.2,-4.21,37.9,6,2795,75
810.26,10.2,-4.16,38.1,6,2798,75
810.282,10.2,-4.01,38.1,6,2800,75
810.307,10.2,-3.93,38.1,6,2800,75
810.327,10.2,-4.08,38.1,6,2800,75
810.339,10.2,-4.22,38.1,6,2804,75
810.368,10.2,-4.32,38.1,6,2804,75
810.369,10.2,-4.3,38.3,6,2798,75
810.381,9.8,-4.29,38.3,6,2792,75
810.393,9.8,-4.23,38.3,6,2792,75
810.416,9.8,-4.13,38.6,6,2789,75
810.438,9.8,-4.08,38.6,6,2793,75
810.454,9.8,-4.11,38.8,6,2796,75
810.47,9.8,-4.34,39.1,6,2795,75
810.497,9.8,-4.49,39.3,6,2796,75
810.502,9.4,-4.53,39.5,6,2796,75
810.514,9.4,-4.58,39.5,6,2794,75
810.536,9.4,-4.6,39.8,6,2793,75
810.549,9.4,-4.61,40,6,2795,75
810.571,9.4,-4.53,40,6,2795,75
810.594,9.4,-4.5,40.2,6,2793,75
810.596,9.4,-4.57,40.5,6,2796,75
810.609,9.4,-4.69,40.7,6,2797,75
810.638,9.4,-4.93,40.7,6,2794,75
810.643,9.4,-4.97,41,6,2796,75
810.655,9.4,-5.02,40.7,6,2798,75
810.68,9.4,-5.03,41,6,2797,75
810.693,9.4,-4.93,41,6,2797,75
810.719,9.4,-4.89,41.2,6,2796,75
810.723,9.4,-4.82,41.2,6,2792,75
810.745,9.4,-4.88,41.4,6,2794,75
810.757,9.4,-5.13,41.4,6,2792,75
810.769,9.4,-5.27,41.7,6,2792,75
810.792,9.4,-5.34,41.9,6,2790,75
810.808,9.4,-5.35,41.9,6,2793,75
810.82,9.4,-5.34,41.9,6,2791,75
810.832,9.4,-5.3,41.9,6,2791,75
810.848,9,-5.32,41.9,6,2792,75
810.887,9.4,-5.2,41.9,6,2795,75
810.888,9.4,-5.2,42.1,6,2792,75
810.9,9,-5.41,42.1,6,2791,75
810.914,9,-5.47,42.1,6,2793,75
810.929,9,-5.5,42.1,6,2793,75
810.952,9,-5.56,42.1,6,2793,75
810.972,9,-5.56,42.1,6,2789,75
810.994,9,-5.39,42.1,6,2792,75
811.011,9,-5.32,42.4,6,2793,75
811.017,9,-5.26,42.4,6,2789,75
811.029,9,-5.42,42.4,6,2788,75
811.057,9,-5.54,42.6,6,2787,75
811.069,9,-5.67,42.6,6,2790,75
811.092,9,-5.66,42.9,6,2791,75
811.094,9,-5.67,42.9,6,2788,75
811.117,9,-5.63,42.9,6,2791,75
811.132,9,-5.58,43.1,6,2790,75
811.148,9,-5.52,43.1,6,2787,75
811.159,9,-5.48,43.1,6,2790,75
811.184,9,-5.46,43.3,6,2791,75
811.186,9,-5.63,43.3,6,2788,75
811.198,9,-5.69,43.6,6,2788,75
811.246,9,-5.77,43.6,6,2788,75
811.267,9,-5.78,43.8,6,2788,75
811.279,9,-5.68,43.8,6,2784,75
811.309,9,-5.59,44.1,6,2788,75
811.31,9,-5.57,44.1,6,2790,75
811.328,9,-5.71,44.1,6,2788,75
811.346,9,-5.87,44.1,6,2790,75
811.368,9.4,-5.88,44.1,6,2790,75
811.38,9.4,-5.83,43.8,6,2790,75
811.395,9.4,-5.8,43.8,6,2787,75
811.41,9.4,-5.64,43.6,6,2789,75
811.437,9.4,-5.52,43.3,6,2785,75
811.449,9.4,-5.41,43.3,6,2785,75
811.461,9.4,-5.48,43.1,6,2786,75
811.478,9.4,-5.63,42.9,6,2788,75
811.49,9.4,-5.64,42.9,6,2787,75
811.517,9.4,-5.62,42.9,6,2788,75
811.529,9.4,-5.62,42.9,6,2785,75
811.554,9.4,-5.56,42.9,6,2784,75
811.558,9.4,-5.49,42.9,6,2784,75
811.57,9.4,-5.35,42.6,6,2783,75
811.598,9.8,-5.33,42.6,6,2783,75
811.61,9.8,-5.47,42.6,6,2785,75
811.622,9.8,-5.52,42.6,6,2788,75
811.634,9.8,-5.49,42.4,6,2787,75
811.646,10.2,-5.48,42.1,6,2785,75
811.672,10.2,-5.44,41.9,6,2787,75
811.689,10.2,-5.34,41.7,6,2788,75
811.702,10.2,-5.22,41.4,6,2788,75
811.731,10.2,-4.96,41.2,6,2790,75
811.735,10.2,-4.92,41,6,2787,75
811.749,10.2,-5,40.7,6,2785,75
811.779,10.2,-5.17,40.7,6,2783,75
811.792,10.2,-5.13,40.5,6,2783,75
811.814,10.2,-5.09,40.5,6,2782,75
811.826,10.2,-4.98,40.5,6,2782,75
811.838,10.2,-4.83,40.2,6,2784,75
811.85,10.2,-4.78,40.2,6,2783,75
811.872,10.2,-4.76,40.2,6,2782,75
811.898,10.2,-4.88,40.2,6,2785,75
811.91,10.2,-4.99,40.5,6,2782,75
811.922,10.6,-4.99,40.2,6,2785,75
811.945,10.6,-4.93,40.2,6,2783,75
811.962,10.6,-4.89,40.2,6,2782,75
811.974,10.6,-4.82,40.2,6,2785,75
811.996,10.2,-4.65,40.2,6,2785,75
812.024,10.2,-4.61,40.5,6,2783,75
812.048,10.2,-4.86,40.5,6,2783,75
812.06,10.2,-4.91,40.5,6,2784,75
812.072,10.2,-4.9,40.5,6,2783,75
812.094,10.2,-4.91,40.7,6,2780,75
812.106,10.2,-4.86,41,6,2781,75
812.118,10.2,-4.79,41.2,6,2783,75
812.141,10.2,-4.67,41.2,6,2779,75
812.154,10.2,-4.82,41.2,6,2780,75
812.178,10.2,-4.93,41.4,6,2783,75
812.192,10.2,-5.05,41.2,6,2783,75
812.208,10.2,-5.03,41.4,6,2780,75
812.22,10.2,-5.03,41.2,6,2778,75
812.232,10.2,-4.96,41.2,6,2781,75
812.257,10.2,-4.86,41.2,6,2780,75
812.269,10.2,-4.72,41.2,6,2781,75
812.285,10.2,-4.82,41.2,6,2778,75
812.307,10.2,-4.97,41.2,6,2777,75
812.325,10.2,-5.02,41.2,6,2779,75
812.337,10.2,-5.03,41,6,2782,75
812.349,10.2,-5.03,41,6,2782,75
812.36,10.2,-4.98,41,6,2779,75
812.383,10.2,-4.87,41,6,2778,75
812.402,10.2,-4.76,41,6,2775,75
812.414,10.2,-4.71,41,6,2779,75
812.426,10.2,-4.77,40.7,6,2780,75
812.438,10.2,-4.9,40.7,6,2782,75
812.45,10.2,-4.99,40.5,6,2779,75
812.476,10.2,-5,40.5,6,2778,75
812.498,10.2,-4.99,40.5,6,2777,75
812.512,10.2,-4.87,40.5,6,2779,75
812.524,10.2,-4.79,40.5,6,2776,75
812.555,10.2,-4.69,40.5,6,2779,75
812.566,10.2,-4.72,40.5,6,2778,75
812.578,10.2,-4.96,40.5,6,2777,75
812.602,9.8,-5.01,40.7,6,2778,75
812.624,9.8,-5.02,40.7,6,2776,75
812.628,9.8,-4.97,40.7,6,2777,75
812.64,9.8,-4.91,41,6,2774,75
812.661,9.8,-4.78,40.7,6,2776,75
812.685,9.8,-4.76,40.5,6,2776,74
812.697,9.8,-4.89,40.7,6,2774,74
812.709,9.8,-5,40.7,6,2777,74
812.721,9.8,-5.08,40.7,6,2778,74
812.742,9.8,-5.08,40.7,6,2777,74
812.764,9.8,-5.09,40.5,6,2774,74
812.768,9.8,-5,40.5,6,2774,74
812.78,10.2,-4.93,40.7,6,2774,74
812.794,9.8,-4.8,40.5,6,2776,74
812.819,9.8,-4.77,40.5,6,2778,74
812.832,9.8,-4.95,40.2,6,2779,74
812.844,9.8,-5,40.2,6,2775,74
812.856,9.8,-5.01,40.2,6,2774,74
812.878,9.8,-5.07,40.2,6,2772,74
812.894,9.8,-5.08,40.5,6,2774,74
812.916,9.8,-5.01,40.2,6,2770,74
812.939,9.8,-4.84,40.2,6,2772,74
812.962,9.8,-4.84,40.2,6,2774,74
812.974,9.8,-4.96,40.2,6,2775,74
812.987,9.8,-5.13,40.2,6,2774,74
812.999,9.8,-5.15,40.2,6,2775,74
813.027,9.8,-5.12,40.2,6,2775,74
813.039,9.8,-5.01,40.5,6,2774,74
813.068,9.8,-4.84,40.2,6,2772,74
813.08,9.8,-4.79,40.2,6,2774,74
813.105,9.8,-4.98,40.2,6,2774,74
813.117,9.8,-5.1,40.2,6,2772,74
813.129,9.4,-5.11,40.5,6,2772,74
813.154,9.4,-5.11,40.5,6,2768,74
813.159,9.4,-5.1,40.5,6,2771,74
813.174,9.4,-5.08,40.5,6,2771,74
813.186,9.4,-4.97,40.7,6,2769,74
813.2,9.4,-4.95,40.7,6,2769,74
813.222,9.4,-4.95,40.7,6,2770,74
813.247,9.8,-5.17,40.7,6,2774,74
813.259,9.8,-5.24,40.7,6,2772,74
813.282,9.8,-5.27,41,6,2770,74
813.307,9.8,-5.16,40.7,6,2765,74
813.318,9.8,-5.08,40.7,6,2768,74
813.33,9.8,-4.89,40.7,6,2769,74
813.352,9.8,-4.89,40.7,6,2767,74
813.368,9.8,-5.13,40.7,6,2769,74
813.384,9.4,-5.19,40.7,6,2765,74
813.406,9.8,-5.24,41,6,2767,74
813.428,9.8,-5.19,40.7,6,2768,74
813.44,9.8,-5.05,40.7,6,2770,74
813.463,9.8,-4.93,40.7,6,2767,74
813.483,9.8,-4.9,40.7,6,2767,74
813.494,9.8,-5.04,40.7,6,2767,74
813.516,9.8,-5.2,40.7,6,2767,74
813.528,9.8,-5.23,40.7,6,2770,74
813.54,9.8,-5.17,40.7,6,2770,74
813.563,9.8,-5.12,40.7,6,2765,74
813.583,9.8,-4.99,40.5,6,2767,74
813.596,9.8,-4.85,40.2,6,2770,74
813.612,9.8,-4.91,40.2,6,2770,74
813.624,9.8,-5.1,40.2,6,2768,74
813.636,9.8,-5.11,40.2,6,2769,74
813.665,9.8,-5.11,40.2,6,2767,74
813.677,9.8,-5.06,40.2,6,2768,74
813.688,9.8,-4.96,40,6,2765,74
813.7,9.8,-4.91,40,6,2770,74
813.723,9.8,-4.84,40,6,2769,74
813.743,9.8,-4.84,40.2,6,2763,74
813.755,9.8,-4.96,40.2,6,2760,74
813.767,9.8,-5.03,40.2,6,2760,74
813.779,9.4,-5.06,40.2,6,2763,74
813.802,9.4,-5.05,40.5,6,2763,74
813.827,9.4,-5.04,40.7,6,2761,74
813.832,9.4,-4.95,40.7,6,2764,74
813.847,9.4,-4.91,41,6,2762,74
813.878,9.4,-5.02,41,6,2758,74
813.89,9.4,-5.2,41.2,6,2763,74
813.912,9.8,-5.26,41.2,6,2760,74
813.924,9.8,-5.19,41.2,6,2762,74
813.957,9.8,-5.11,41.2,6,2761,74
813.969,9.8,-4.87,41,6,2760,74
813.989,9.8,-4.92,41,6,2763,74
814.004,9.8,-5.04,41,6,2764,74
814.024,9.8,-5.14,40.7,6,2763,74
814.036,9.8,-5.14,40.7,6,2760,74
814.048,9.8,-5.09,40.7,6,2757,74
814.064,9.8,-5,40.7,6,2761,74
814.086,9.8,-4.81,40.5,6,2758,74
814.098,9.8,-4.74,40.5,6,2757,74
814.132,9.8,-5.05,40.5,6,2761,74
814.154,9.8,-5.07,40.5,6,2758,74
814.166,9.8,-5.06,40.5,6,2756,74
