Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
342.994,6.7,-6.1,34.1,4,1945,35
343.006,6.7,-6.04,34.1,4,1945,35
343.023,6.7,-6.06,34.1,4,1947,35
343.045,6.7,-6.02,34.1,4,1945,35
343.068,6.7,-6.01,33.8,4,1947,35
343.095,6.7,-6.06,34.1,4,1948,35
343.1,6.7,-6.07,34.1,4,1947,35
343.112,6.7,-6.1,34.1,4,1946,35
343.138,6.7,-6.09,34.1,4,1944,35
343.152,6.7,-6.05,34.1,4,1945,35
343.174,6.7,-5.99,34.1,4,1946,35
343.196,6.7,-6.07,34.1,4,1947,35
343.211,6.7,-6.07,34.1,4,1948,35
343.227,6.7,-6.04,34.1,4,1944,35
343.25,6.7,-6.01,34.1,4,1945,35
343.271,6.7,-6,34.1,4,1943,35
343.283,6.7,-6.03,34.3,4,1943,35
343.295,6.7,-6.08,34.3,4,1944,35
343.307,6.7,-6.14,34.1,4,1946,35
343.319,6.7,-5.88,34.3,4,1946,35
343.341,6.7,-5.99,34.1,4,1948,35
343.364,6.7,-5.98,34.1,4,1947,35
343.379,6.7,-5.98,34.1,4,1948,35
343.403,6.7,-6.06,34.1,4,1950,35
343.415,6.7,-6.07,34.1,4,1946,35
343.437,6.7,-6.07,34.1,4,1947,35
343.459,6.7,-6.05,34.1,4,1949,35
343.471,6.7,-6.01,34.1,4,1948,35
343.483,6.7,-5.94,34.1,4,1949,35
343.495,6.7,-6.1,34.1,4,1946,35
343.517,6.7,-6.13,34.1,4,1948,35
343.53,6.7,-6.11,34.1,4,1945,35
343.552,6.7,-6.01,34.1,4,1946,35
343.564,6.7,-6.02,33.8,4,1945,35
343.586,6.7,-6.03,33.8,4,1948,35
343.609,6.7,-6.06,33.8,4,1946,35
343.632,6.7,-6.11,33.8,4,1946,35
343.643,6.7,-6.05,33.8,4,1947,35
343.666,6.7,-6.02,33.8,4,1947,35
343.689,6.7,-6.06,33.8,4,1947,35
343.705,6.7,-6.09,33.8,4,1951,35
343.717,6.7,-6.13,33.8,4,1947,35
343.733,6.7,-6.03,33.8,4,1947,35
343.755,6.7,-6.05,33.8,4,1945,35
343.767,6.7,-6.05,33.8,4,1947,35
343.789,6.7,-6.03,33.8,4,1946,35
343.809,6.7,-6.1,33.8,4,1948,35
343.821,6.7,-6.1,33.8,4,1946,35
343.833,6.7,-6.09,33.8,4,1949,35
343.847,6.7,-6.08,33.8,4,1946,35
343.865,6.7,-6.07,33.8,4,1948,35
343.894,6.7,-6.07,33.8,4,1951,35
343.906,6.7,-6.08,33.8,4,1949,35
343.929,6.7,-6.04,33.8,4,1950,35
343.95,6.7,-6.03,33.8,4,1946,35
343.962,6.7,-6.02,33.8,4,1947,35
343.974,6.7,-6,33.8,4,1945,35
343.997,6.7,-6.05,33.8,4,1945,35
344.009,6.7,-6.07,34.1,4,1946,35
344.031,6.7,-6.1,34.1,4,1944,35
344.043,6.7,-6.08,34.1,4,1947,35
344.067,6.7,-6.11,33.8,4,1948,35
344.094,6.7,-6.06,33.8,4,1949,35
344.099,6.7,-6.09,33.8,4,1949,35
344.112,6.7,-6.07,33.8,4,1951,35
344.14,6.7,-6.11,33.8,4,1948,35
344.152,6.7,-6.06,33.8,4,1945,35
344.169,6.7,-6.03,33.8,4,1947,35
344.181,6.7,-6.02,33.8,4,1947,35
344.193,6.7,-6.05,33.8,4,1951,35
344.217,6.7,-6.06,34.1,4,1951,35
344.229,6.7,-6.11,33.8,4,1950,35
344.24,6.7,-6.12,33.8,4,1948,35
344.252,6.7,-6.11,33.8,4,1949,35
344.275,6.7,-6.07,33.8,4,1946,35
344.287,6.7,-6.04,34.1,4,1947,35
344.309,6.7,-6.01,34.1,4,1946,35
344.322,6.7,-6.07,33.8,4,1948,35
344.344,6.7,-6.04,33.8,4,1947,35
344.356,6.7,-6.05,33.8,4,1949,35
344.385,6.7,-6.01,33.8,4,1951,35
344.407,6.7,-6.02,34.1,4,1947,35
344.434,6.7,-6.1,34.1,4,1945,35
344.446,6.7,-6.1,34.1,4,1946,35
344.469,6.7,-6.1,34.1,4,1945,35
344.487,6.7,-6.03,34.1,4,1948,35
344.495,6.7,-6.06,34.1,4,1948,35
344.519,6.7,-6.06,34.1,4,1950,35
344.541,6.7,-6.09,34.1,4,1948,35
344.564,6.7,-6.09,34.1,4,1947,35
344.576,6.7,-6.04,33.8,4,1950,35
344.598,6.7,-6.04,34.1,4,1951,35
344.603,6.7,-6.05,33.8,4,1950,35
344.631,6.7,-6.1,33.8,4,1952,35
344.635,6.7,-6.1,33.8,4,1952,35
344.65,6.7,-6.11,33.8,4,1951,35
344.673,6.7,-6.1,33.8,4,1949,35
344.685,6.7,-5.99,33.8,4,1950,35
344.701,6.7,-5.98,33.8,4,1950,35
344.723,6.7,-6.08,33.8,4,1951,35
344.746,6.7,-6.09,33.8,4,1950,35
344.759,6.7,-6.06,33.8,4,1946,35
344.781,6.7,-6.02,33.8,4,1946,35
344.793,6.7,-6.05,34.1,4,1946,35
344.805,6.7,-6.04,34.1,4,1949,35
344.838,6.7,-6.09,34.1,4,1947,35
344.861,6.7,-6.14,33.8,4,1946,35
344.873,6.7,-6.13,33.8,4,1949,35
344.885,6.7,-6.02,33.8,4,1947,35
344.897,6.7,-6.02,33.8,4,1949,35
344.925,6.7,-6.03,33.8,4,1946,35
344.937,6.7,-6.09,33.8,4,1949,35
344.963,6.7,-6.1,34.1,4,1947,35
344.967,6.7,-6.1,34.1,4,1949,35
344.983,6.7,-6.1,34.1,4,1946,35
345.014,6.7,-6.06,34.1,4,1948,35
345.034,6.7,-5.97,33.8,4,1950,35
345.046,6.7,-6.14,33.8,4,1950,35
345.074,6.7,-6.14,33.6,4,1952,35
345.079,6.7,-5.91,33.6,4,1949,35
345.095,6.7,-6.02,33.8,4,1947,35
345.12,6.7,-6.01,33.8,4,1948,35
345.132,6.7,-6.04,33.8,4,1948,35
345.155,6.7,-6.05,33.8,4,1949,35
345.169,6.7,-6.08,33.8,4,1952,35
345.181,6.7,-6.04,33.8,4,1954,35
345.203,6.7,-6.02,33.8,4,1951,35
345.215,6.7,-5.92,33.8,4,1946,35
345.237,6.7,-6.09,33.8,4,1946,35
345.252,6.7,-6.1,33.8,4,1949,35
345.264,6.7,-6.1,34.1,4,1949,35
345.276,6.7,-6,33.8,4,1952,35
345.299,6.7,-6,33.8,4,1951,35
345.316,6.7,-6,33.8,4,1953,35
345.33,6.7,-6.03,33.8,4,1951,35
345.352,6.7,-6.06,33.8,4,1950,35
345.356,6.7,-6.11,33.8,4,1948,35
345.37,6.7,-6.05,33.8,4,1951,35
345.4,6.7,-6.04,33.8,4,1952,35
345.412,6.7,-6.02,33.8,4,1951,35
345.424,6.7,-6.03,33.8,4,1953,35
345.446,6.7,-6.04,33.8,4,1951,35
345.459,6.7,-6,33.8,4,1951,35
345.481,6.7,-6,34.1,4,1949,35
345.493,6.7,-5.99,33.8,4,1950,35
345.515,6.7,-5.99,34.1,4,1947,35
345.537,6.7,-6.04,34.1,4,1947,35
345.549,6.7,-6.06,34.3,4,1949,35
345.567,6.7,-6.09,34.3,4,1946,35
345.579,6.7,-6.06,34.3,4,1949,35
345.6,6.7,-6.1,34.3,4,1946,35
345.612,6.7,-6.07,34.3,4,1946,35
345.624,6.7,-6.05,34.1,4,1949,35
345.649,6.7,-6.13,34.1,4,1951,35
345.661,6.7,-6.14,34.1,4,1951,35
345.683,6.7,-6.04,34.1,4,1952,35
345.695,6.7,-6.04,34.1,4,1950,35
345.711,6.7,-6.02,34.3,4,1951,35
345.726,6.7,-6.06,34.1,4,1950,35
345.753,6.7,-6.06,34.3,4,1950,35
345.765,6.7,-6.09,34.3,4,1951,35
345.777,6.7,-6.09,34.3,4,1949,35
345.799,6.7,-6.1,34.3,4,1951,35
345.819,6.7,-6.06,34.3,4,1947,35
345.831,6.7,-6.05,34.3,4,1949,35
345.843,6.7,-6.08,34.3,4,1947,35
345.866,6.7,-6.1,34.3,4,1949,35
345.879,6.7,-6.03,34.5,4,1947,35
345.891,6.7,-6.06,34.3,4,1949,35
345.913,6.7,-6.03,34.3,4,1948,35
345.925,6.7,-6.02,34.3,4,1948,35
345.954,6.7,-6.03,34.3,4,1950,35
345.966,6.7,-6.13,34.3,4,1948,35
345.978,6.7,-6.12,34.3,4,1950,35
345.995,6.7,-6.12,34.3,4,1947,35
346.006,6.7,-6.1,34.3,4,1948,35
346.039,6.7,-6.09,34.3,4,1947,35
346.051,6.7,-6.05,34.1,4,1951,35
346.065,6.7,-6.09,34.1,4,1949,35
346.087,6.7,-6.07,34.1,4,1949,35
346.114,6.7,-6.08,34.1,4,1951,35
346.126,6.7,-6.03,33.8,4,1951,35
346.138,6.7,-6.03,33.8,4,1951,35
346.16,6.7,-6.09,33.8,4,1954,35
346.181,6.7,-6.08,33.6,4,1953,35
346.185,6.7,-6.08,33.8,4,1951,35
346.197,6.7,-6.07,33.8,4,1951,35
346.229,6.7,-6.06,33.8,4,1949,35
346.251,6.7,-6.05,34.1,4,1946,35
346.255,6.7,-6.01,34.1,4,1947,35
346.267,6.7,-6.1,34.1,4,1949,35
346.282,6.7,-6.08,33.8,4,1952,35
346.308,6.7,-6.07,33.8,4,1949,35
346.337,6.7,-6.04,33.8,4,1950,35
346.342,6.7,-6.04,33.8,4,1948,35
346.356,6.7,-6.06,33.8,4,1947,35
346.382,6.7,-6.09,33.8,4,1948,35
346.394,6.7,-6.13,34.1,4,1946,35
346.416,6.7,-5.94,34.1,4,1949,35
346.445,6.7,-6.08,34.1,4,1947,35
346.447,6.7,-6.1,34.1,4,1950,35
346.461,6.7,-6.11,34.1,4,1949,35
346.49,6.7,-6.1,34.1,4,1950,35
346.502,6.7,-6.1,34.1,4,1949,35
346.521,6.7,-6.07,34.1,4,1946,35
346.526,6.7,-6.07,34.1,4,1949,35
346.539,6.7,-6.03,34.1,4,1949,35
346.571,6.7,-6.13,33.8,4,1951,35
346.583,6.7,-6.17,34.1,4,1953,35
346.606,6.7,-5.94,34.1,4,1952,35
346.619,6.7,-6.1,33.8,4,1951,35
346.636,6.7,-6.09,33.8,4,1951,35
346.649,6.3,-6.01,33.8,4,1950,35
346.677,6.3,-6.06,33.8,4,1951,35
346.68,6.3,-6.06,33.8,4,1948,35
346.702,6.7,-6.12,34.1,4,1946,35
346.714,6.7,-6.09,34.1,4,1946,35
346.736,6.7,-6.09,34.1,4,1946,35
346.76,6.7,-6.07,34.1,4,1950,35
346.765,6.7,-6.13,34.1,4,1949,35
346.777,6.7,-6.16,34.1,4,1952,35
346.799,6.7,-6.15,34.1,4,1950,35
346.821,6.7,-6.13,34.1,4,1951,35
346.843,6.7,-6.03,33.8,4,1951,35
346.871,6.7,-6.09,33.8,4,1951,35
346.883,6.7,-6.11,34.1,4,1951,35
346.894,6.7,-6.14,34.1,4,1949,35
346.906,6.7,-6.1,34.1,4,1948,35
346.921,6.7,-6.1,34.1,4,1947,35
346.936,6.7,-6.08,34.1,4,1950,35
346.961,6.7,-6.1,33.8,4,1951,35
346.973,6.7,-6.12,33.8,4,1954,35
346.985,6.7,-6.16,34.1,4,1953,35
346.997,6.7,-6.16,33.8,4,1952,35
347.025,6.7,-6.12,33.8,4,1949,35
347.037,6.7,-6.09,34.1,4,1950,35
347.049,6.7,-6.01,34.1,4,1947,35
347.074,6.7,-6.07,33.8,4,1948,35
347.089,6.7,-6.09,34.1,4,1951,35
347.106,6.7,-6.1,34.1,4,1949,35
347.119,6.7,-6.07,34.1,4,1952,35
347.141,6.7,-6.09,34.1,4,1950,35
347.146,6.7,-6.06,34.1,4,1954,35
347.158,6.7,-6.07,34.1,4,1951,35
347.183,6.7,-6.1,34.1,4,1951,35
347.195,6.7,-6.17,34.1,4,1949,35
347.217,6.7,-6.13,34.1,4,1950,35
347.235,6.7,-6.12,34.1,4,1951,35
347.25,6.7,-6.02,34.1,4,1951,35
347.281,6.7,-6.06,34.1,4,1954,35
347.285,6.7,-6.08,34.1,4,1951,35
347.298,6.7,-6.12,34.1,4,1953,35
347.331,6.7,-6.09,34.1,4,1953,35
347.354,6.7,-6.04,34.1,4,1950,35
347.365,6.7,-6.05,33.8,4,1952,35
347.383,6.7,-6.07,34.1,4,1951,35
347.405,6.7,-5.95,34.1,4,1951,35
347.417,6.7,-6.09,34.1,4,1953,35
347.439,6.7,-6.07,34.1,4,1951,35
347.451,6.7,-5.97,33.8,4,1952,35
347.463,6.7,-5.99,33.8,4,1952,35
347.485,6.7,-6.02,33.8,4,1953,35
347.509,6.7,-6.1,33.8,4,1951,35
347.53,6.7,-6.03,33.8,4,1949,35
347.542,6.7,-5.99,33.8,4,1950,35
347.554,6.7,-6.03,33.8,4,1950,35
347.576,6.7,-6.04,33.8,4,1951,35
347.601,6.7,-5.97,34.1,4,1951,35
347.606,6.7,-6.13,34.1,4,1953,35
347.634,6.7,-6.12,34.1,4,1952,35
347.647,6.7,-6,33.8,4,1951,35
347.669,6.7,-6,33.8,4,1954,35
347.682,6.7,-6.02,33.8,4,1953,35
347.704,6.7,-6.11,33.8,4,1955,35
347.716,6.7,-6.07,33.8,4,1953,35
347.748,6.7,-6.04,33.6,4,1955,35
347.761,6.7,-6.04,33.6,4,1955,35
347.773,6.7,-6.02,33.6,4,1958,35
347.791,6.7,-6.08,33.6,4,1958,35
347.804,6.7,-6.12,33.8,4,1955,35
347.815,6.3,-6.13,33.6,4,1957,35
347.827,6.3,-5.93,33.8,4,1955,35
347.85,6.3,-6.07,33.6,4,1952,35
347.872,6.7,-6.08,33.8,4,1953,35
347.884,6.7,-6.03,33.8,4,1952,35
347.899,6.7,-6.1,34.1,4,1954,35
347.911,6.7,-6.13,33.8,4,1954,35
347.923,6.7,-6.13,33.8,4,1952,35
347.946,6.7,-6.07,33.8,4,1955,35
347.969,6.7,-6.05,33.8,4,1954,35
347.981,6.7,-6.02,33.8,4,1957,35
347.993,6.7,-6.1,33.8,4,1957,35
348.015,6.7,-6.12,33.6,4,1956,35
348.027,6.7,-6.1,33.6,4,1956,35
348.049,6.7,-6.1,33.6,4,1955,35
348.071,6.7,-6.07,33.6,4,1958,35
348.083,6.7,-6.01,33.6,4,1955,35
348.106,6.7,-6.06,33.6,4,1957,35
348.119,6.7,-6.07,33.6,4,1956,35
348.131,6.7,-6.1,33.6,4,1958,35
348.153,6.7,-6.04,33.6,4,1955,35
348.165,6.7,-6.02,33.3,4,1956,35
348.189,7.1,-6.05,33.3,4,1956,35
348.205,7.1,-6.05,33.3,4,1956,35
348.217,7.1,-6.08,33.1,4,1958,35
348.229,7.1,-6.05,32.9,4,1958,35
348.241,7.1,-6.02,32.9,4,1962,35
348.263,7.1,-5.98,32.6,4,1959,35
348.279,7.1,-5.95,32.6,4,1961,35
348.302,7.1,-5.97,32.6,4,1957,35
348.313,7.1,-6,32.6,4,1957,35
348.336,7.1,-5.98,32.6,4,1955,35
348.348,7.1,-5.87,32.4,4,1957,35
348.372,7.1,-5.87,32.4,4,1957,35
348.377,7.1,-5.84,32.1,4,1960,35
348.404,7.1,-5.84,32.1,4,1960,35
348.409,7.1,-5.85,31.9,4,1962,35
348.421,7.1,-5.86,31.9,4,1960,35
348.447,7.5,-5.82,31.7,4,1959,35
348.459,7.5,-5.77,31.7,4,1960,35
348.471,7.5,-5.79,31.4,4,1962,35
348.483,7.5,-5.79,31.4,4,1962,35
348.509,7.5,-5.79,31.4,4,1962,35
348.528,7.5,-5.81,31.9,4,1963,36
348.541,7.5,-5.79,31.9,4,1962,36
348.563,7.5,-5.66,31.9,4,1964,36
348.585,7.5,-5.66,31.9,4,1963,36
348.597,7.5,-5.63,31.7,4,1965,36
348.62,7.5,-5.7,31.7,4,1964,36
348.632,7.1,-5.69,31.9,4,1964,36
348.644,7.1,-5.66,31.7,4,1965,36
348.671,7.1,-5.63,31.9,4,1963,36
348.683,7.1,-5.61,31.9,4,1964,36
348.705,7.1,-5.65,31.9,4,1962,36
348.719,7.5,-5.67,31.9,4,1965,36
348.735,7.5,-5.67,31.9,4,1966,36
348.747,7.5,-5.62,31.9,4,1968,36
348.759,7.1,-5.62,31.9,4,1967,36
348.771,7.1,-5.62,31.9,4,1968,36
348.793,7.1,-5.61,31.9,4,1970,36
348.815,7.1,-5.61,31.9,4,1966,36
348.841,7.1,-5.65,31.7,4,1967,36
348.863,7.5,-5.54,31.9,4,1969,36
348.88,7.5,-5.51,31.9,4,1967,36
348.903,7.5,-5.52,31.9,4,1969,36
348.925,7.5,-5.53,31.9,4,1969,36
348.937,7.5,-5.54,31.9,4,1970,36
348.961,7.1,-5.52,31.9,4,1970,36
348.986,7.1,-5.52,31.9,4,1971,36
348.99,7.1,-5.49,31.9,4,1972,36
349.002,7.1,-5.47,31.9,4,1970,36
349.03,7.5,-5.55,31.9,4,1970,36
349.049,7.5,-5.54,31.9,4,1974,36
349.061,7.5,-5.52,31.9,4,1972,36
349.083,7.1,-5.51,31.9,4,1973,36
349.095,7.1,-5.28,31.9,4,1973,36
349.107,7.1,-5.49,31.9,4,1975,36
349.136,7.1,-5.53,32.1,4,1972,36
349.148,7.1,-5.55,32.1,4,1972,36
349.175,7.1,-5.53,32.4,4,1975,36
349.179,7.1,-5.52,32.4,4,1973,36
349.191,7.5,-5.54,32.4,4,1977,36
349.226,7.1,-5.47,32.4,4,1977,36
349.239,7.1,-5.51,32.4,4,1978,36
349.257,7.1,-5.49,32.4,4,1976,36
349.27,7.1,-5.47,32.4,4,1977,36
349.289,7.1,-5.47,32.4,4,1978,36
349.301,7.1,-5.46,32.4,4,1977,36
349.313,7.1,-5.49,32.4,4,1978,36
349.325,7.1,-5.54,32.6,4,1978,36
349.347,7.1,-5.58,32.6,4,1981,36
349.372,7.1,-5.55,32.4,4,1979,36
349.384,7.1,-5.53,32.4,4,1981,36
349.4,7.1,-5.52,32.6,4,1979,36
349.423,7.1,-5.51,32.6,4,1979,36
349.434,7.1,-5.57,32.6,4,1981,36
349.457,7.1,-5.59,32.6,4,1980,36
349.475,7.1,-5.58,32.6,4,1982,36
349.487,7.1,-5.55,32.9,4,1980,36
349.499,7.1,-5.56,32.9,4,1982,36
349.526,7.1,-5.57,32.9,4,1981,36
349.538,7.1,-5.61,32.9,4,1984,36
349.554,7.1,-5.63,33.1,4,1986,36
349.568,7.1,-5.49,33.1,4,1984,36
349.584,7.1,-5.6,33.1,4,1987,36
349.596,7.1,-5.45,33.3,4,1984,36
349.619,7.1,-5.44,33.1,4,1986,36
349.642,7.1,-5.65,33.3,4,1984,36
349.654,7.1,-5.65,33.1,4,1987,36
349.665,7.1,-5.49,33.1,4,1985,36
349.678,7.1,-5.63,33.3,4,1987,36
349.699,7.1,-5.64,33.6,4,1985,36
349.723,7.1,-5.65,33.6,4,1986,36
349.735,7.1,-5.61,33.3,4,1984,36
349.753,7.1,-5.71,33.3,4,1987,36
349.765,7.1,-5.65,33.6,4,1987,36
349.777,7.1,-5.63,33.6,4,1990,36
349.791,7.1,-5.62,33.6,4,1989,36
349.813,7.1,-5.63,33.6,4,1989,36
349.825,7.1,-5.63,33.6,4,1989,36
349.848,7.1,-5.67,33.6,4,1988,36
349.861,7.1,-5.69,33.6,4,1991,36
349.883,7.1,-5.66,33.6,4,1990,36
349.895,7.1,-5.65,33.6,4,1992,36
349.917,7.1,-5.65,33.8,4,1991,36
349.941,7.1,-5.7,33.6,4,1992,36
349.946,7.1,-5.74,33.6,4,1992,36
349.958,7.1,-5.74,33.8,4,1991,36
349.973,7.1,-5.73,33.8,4,1991,36
349.995,7.1,-5.73,33.8,4,1992,36
350.007,7.1,-5.72,33.8,4,1992,36
350.029,7.1,-5.71,33.8,4,1990,36
350.041,7.1,-5.75,33.8,4,1994,36
350.053,7.1,-5.81,33.8,4,1993,36
350.075,7.1,-5.8,33.8,4,1997,36
350.088,7.1,-5.77,33.8,4,1995,36
350.108,7.1,-5.75,33.6,4,1997,36
350.12,7.1,-5.75,33.6,4,1996,36
350.143,7.1,-5.76,33.6,4,1996,36
350.155,7.1,-5.8,34.3,4,1996,37
350.168,7.1,-5.82,34.1,4,1998,37
350.188,7.1,-5.8,34.3,4,1997,37
350.2,7.1,-5.78,34.3,4,1997,37
350.223,7.1,-5.76,34.3,4,1999,37
350.243,7.1,-5.8,34.3,4,1998,37
350.256,7.1,-5.84,34.3,4,1998,37
350.268,7.1,-5.84,34.3,4,1997,37
350.284,7.1,-5.84,34.3,4,2000,37
350.296,7.1,-5.82,34.3,4,1998,37
350.329,7.1,-5.8,34.3,4,1999,37
350.349,7.1,-5.82,34.3,4,2003,37
350.361,7.1,-5.9,34.3,4,2002,37
350.373,7.1,-5.91,34.1,4,2005,37
350.401,7.1,-5.87,34.3,4,2002,37
350.413,7.1,-5.85,34.1,4,2001,37
350.435,6.7,-5.83,34.1,4,2002,37
350.447,6.7,-5.84,34.1,4,2001,37
350.466,6.7,-5.89,34.1,4,2004,37
350.489,6.7,-5.9,34.1,4,2004,37
350.512,7.1,-5.86,34.3,4,2003,37
350.524,7.1,-5.85,34.1,4,2006,37
350.549,6.7,-5.87,34.1,4,2005,37
350.572,6.7,-5.9,34.1,4,2004,37
350.584,6.7,-5.91,34.1,4,2005,37
350.596,6.7,-5.9,34.1,4,2005,37
350.612,6.7,-5.87,34.1,4,2006,37
350.624,6.7,-5.83,34.1,4,2007,37
350.639,6.7,-5.85,34.1,4,2007,37
350.661,6.7,-5.93,34.1,4,2009,37
350.673,6.7,-5.97,34.1,4,2011,37
350.685,6.7,-5.95,34.1,4,2007,37
350.714,6.7,-5.94,34.3,4,2007,37
350.726,6.7,-5.93,34.3,4,2005,37
350.748,6.7,-5.93,34.3,4,2008,37
350.75,6.7,-5.99,34.5,4,2006,37
350.762,6.7,-6.04,34.3,4,2010,37
350.787,6.7,-6.04,34.5,4,2011,37
350.799,6.7,-6.01,34.5,4,2012,37
350.811,6.7,-6,34.5,4,2009,37
350.84,6.7,-6,34.8,4,2008,37
350.851,6.7,-6.03,34.8,4,2008,37
350.869,6.7,-6.05,34.8,4,2008,37
350.882,6.7,-6.14,34.8,4,2012,37
350.904,6.7,-6.13,34.8,4,2011,37
350.93,6.7,-5.91,34.8,4,2012,37
350.953,6.7,-6.06,34.8,4,2014,37
350.957,6.7,-6.09,34.8,4,2014,37
350.969,6.7,-6.13,34.8,4,2016,37
351,6.7,-6.14,34.8,4,2013,37
351.012,6.7,-5.98,34.8,4,2014,37
351.035,6.7,-6.12,34.8,4,2018,37
351.049,6.7,-6.1,34.8,4,2015,37
351.061,6.7,-6.03,34.8,4,2017,37
351.083,6.7,-6.21,34.8,4,2018,37
351.095,6.7,-6.01,34.8,4,2017,37
351.117,6.7,-6.17,34.8,4,2017,37
351.133,6.7,-6.16,34.8,4,2017,37
351.146,6.7,-6.14,34.5,4,2021,37
351.159,6.7,-6.16,34.5,4,2019,37
351.182,6.7,-6.21,34.5,4,2020,37
351.202,6.7,-6.21,34.8,4,2017,37
351.214,6.7,-6.2,34.5,4,2020,37
351.226,6.7,-6.14,34.5,4,2020,37
351.249,6.7,-6.14,34.5,4,2024,37
351.269,6.7,-6.18,34.3,4,2027,37
351.281,6.7,-6.22,34.3,4,2027,37
351.293,6.7,-6.21,34.5,4,2025,37
351.316,6.7,-6.2,34.5,4,2025,37
351.329,6.7,-6.19,34.5,4,2024,37
351.352,6.7,-6.17,34.5,4,2022,37
351.372,6.7,-6.21,34.3,4,2025,37
351.384,6.7,-6.24,34.5,4,2027,37
351.396,6.7,-6.25,34.5,4,2026,37
351.419,6.7,-6.21,34.5,4,2026,37
351.431,6.7,-6.26,34.5,4,2024,37
351.455,6.7,-6.24,34.5,4,2027,37
351.467,6.7,-6.28,34.5,4,2025,37
351.484,6.7,-6.33,34.5,4,2027,37
351.498,6.7,-6.17,34.5,4,2028,37
351.522,6.7,-6.29,34.5,4,2027,37
351.544,6.7,-6.28,34.5,4,2025,37
351.573,6.7,-6.29,34.5,4,2027,37
351.585,6.7,-6.33,34.8,4,2026,37
351.597,6.7,-6.33,34.5,4,2029,37
351.62,6.7,-6.32,34.5,4,2029,37
351.632,6.7,-6.27,35.2,4,2029,37
351.646,6.7,-6.29,35.2,4,2029,37
351.669,6.3,-6.31,35.2,4,2029,37
351.696,6.3,-6.34,35.2,4,2030,37
351.699,6.7,-6.34,35.5,4,2027,37
351.721,6.7,-6.33,35.2,4,2028,37
351.733,6.7,-6.31,35.2,4,2029,37
351.745,6.7,-6.25,35.2,4,2029,37
351.767,6.7,-6.28,35.2,4,2029,37
351.78,6.7,-6.33,35.2,4,2031,37
351.803,6.7,-6.24,35.2,4,2034,37
351.814,6.7,-6.38,35.2,4,2035,37
351.837,6.7,-6.36,35.2,4,2035,37
351.849,6.7,-6.36,35.2,4,2037,37
351.871,6.7,-6.37,35.2,4,2034,37
351.894,6.7,-6.35,35.5,4,2036,37
351.906,6.7,-6.44,35.5,4,2034,37
351.918,6.7,-6.44,35.5,4,2037,37
351.94,6.7,-6.42,35.5,4,2034,37
351.962,6.7,-6.4,35.5,4,2036,37
351.974,6.7,-6.41,35.5,4,2036,37
351.995,6.3,-6.45,35.7,4,2038,37
352.007,6.7,-6.45,35.7,4,2037,37
352.019,6.7,-6.44,35.7,4,2036,37
352.046,6.7,-6.42,35.5,4,2039,37
352.074,6.7,-6.36,35.7,4,2037,37
352.079,6.7,-6.44,35.5,4,2038,37
352.091,6.7,-6.47,35.5,4,2042,37
352.116,6.7,-6.5,35.5,4,2038,37
352.128,6.7,-6.47,35.5,4,2039,37
352.151,6.7,-6.45,35.5,4,2038,37
352.163,6.7,-6.43,35.5,4,2039,37
352.175,6.7,-6.46,35.2,4,2042,37
352.198,6.3,-6.49,35.2,4,2041,37
352.209,6.3,-6.52,35.2,4,2044,37
352.222,6.3,-6.48,35.2,4,2041,37
352.237,6.3,-6.44,35,4,2042,37
352.264,6.7,-6.44,35,4,2040,37
352.276,6.7,-6.41,35,4,2045,37
352.288,6.3,-6.46,35,4,2043,37
352.309,6.3,-6.48,35,4,2046,37
352.322,6.3,-6.54,35,4,2046,37
352.334,6.3,-6.34,35,4,2046,37
352.356,6.3,-6.46,35,4,2044,37
352.372,6.3,-6.48,35,4,2044,37
352.384,6.3,-6.43,35.2,4,2047,37
352.396,6.3,-6.56,35.2,4,2047,37
352.418,6.3,-6.59,35.2,4,2048,37
352.431,6.3,-6.61,35.5,4,2047,37
352.443,5.9,-6.58,35.5,4,2048,37
352.469,5.9,-6.6,35.7,4,2045,37
352.481,5.9,-6.65,36.2,4,2046,37
352.493,5.9,-6.73,36.2,4,2045,37
352.515,5.9,-6.78,36.4,4,2049,37
352.529,5.9,-6.77,36.9,4,2047,37
352.547,5.9,-6.85,37.1,4,2048,37
352.559,5.9,-6.85,37.1,4,2049,37
352.571,5.5,-6.86,37.4,4,2049,37
352.583,5.5,-6.93,37.6,4,2049,37
352.605,5.1,-6.93,37.9,4,2048,37
352.617,5.1,-7.06,38.1,4,2051,37
352.629,5.1,-7.04,38.3,4,2049,37
352.653,5.1,-7.07,38.3,4,2053,37
352.669,5.1,-7.06,38.6,4,2050,37
352.691,5.1,-7.09,38.6,4,2053,37
352.703,4.7,-7.22,39.3,4,2050,37
352.715,4.7,-7.28,39.5,4,2050,37
352.737,4.7,-7.36,39.8,4,2052,37
352.761,4.7,-7.34,40,4,2050,37
352.765,5.1,-7.37,40.2,4,2053,37
352.777,4.7,-7.42,40.7,4,2052,37
352.811,4.7,-7.46,41,4,2053,37
352.815,4.7,-7.61,41.2,4,2050,37
352.827,4.7,-7.65,41.4,4,2051,37
352.845,4.7,-7.64,41.7,4,2052,37
352.871,4.7,-7.66,41.9,4,2051,37
352.893,4.7,-7.76,42.1,4,2054,37
